t_ms,neuron_id,field,value
3315,31,Vm_mV,-60.0
3315,32,Vm_mV,-60.0
3315,33,Vm_mV,-60.0
3315,34,Vm_mV,-60.0
3316,0,Vm_mV,-60.0
3316,1,Vm_mV,-60.0
3316,2,Vm_mV,-60.0
3316,3,Vm_mV,-60.0
3316,4,Vm_mV,-60.353328745862626
3316,5,Vm_mV,-60.0
3316,6,Vm_mV,-60.0
3316,7,Vm_mV,-60.0
3316,8,Vm_mV,-60.0
3316,9,Vm_mV,-60.0
3316,10,Vm_mV,-60.0
3316,11,Vm_mV,-60.0
3316,12,Vm_mV,-60.0
3316,13,Vm_mV,-60.0
3316,14,Vm_mV,-60.0
3316,15,Vm_mV,-60.0
3316,16,Vm_mV,-60.0
3316,17,Vm_mV,-60.0
3316,18,Vm_mV,-60.0
3316,19,Vm_mV,-60.0
3316,20,Vm_mV,-60.0
3316,21,Vm_mV,-60.0
3316,22,Vm_mV,-60.0
3316,23,Vm_mV,-60.0
3316,24,Vm_mV,-60.0
3316,25,Vm_mV,-71.73292439020064
3316,26,Vm_mV,-60.0
3316,27,Vm_mV,-71.73292439020064
3316,28,Vm_mV,-60.0
3316,29,Vm_mV,-60.0
3316,30,Vm_mV,-71.73292439020064
3316,31,Vm_mV,-60.0
3316,32,Vm_mV,-60.0
3316,33,Vm_mV,-60.0
3316,34,Vm_mV,-60.0
3317,0,Vm_mV,-60.0
3317,1,Vm_mV,-60.0
3317,2,Vm_mV,-60.0
3317,3,Vm_mV,-60.0
3317,4,Vm_mV,-60.42444804059396
3317,5,Vm_mV,-60.0
3317,6,Vm_mV,-60.0
3317,7,Vm_mV,-60.0
3317,8,Vm_mV,-60.0
3317,9,Vm_mV,-60.0
3317,10,Vm_mV,-60.0
3317,11,Vm_mV,-60.0
3317,12,Vm_mV,-60.0
3317,13,Vm_mV,-60.0
3317,14,Vm_mV,-60.0
3317,15,Vm_mV,-60.0
3317,16,Vm_mV,-60.0
3317,17,Vm_mV,-60.0
3317,18,Vm_mV,-60.0
3317,19,Vm_mV,-60.0
3317,20,Vm_mV,-60.0
3317,21,Vm_mV,-60.0
3317,22,Vm_mV,-60.0
3317,23,Vm_mV,-60.0
3317,24,Vm_mV,-60.0
3317,25,Vm_mV,-71.34827337594008
3317,26,Vm_mV,-60.0
3317,27,Vm_mV,-71.34827337594008
3317,28,Vm_mV,-60.0
3317,29,Vm_mV,-60.0
3317,30,Vm_mV,-71.34827337594008
3317,31,Vm_mV,-60.0
3317,32,Vm_mV,-60.0
3317,33,Vm_mV,-60.0
3317,34,Vm_mV,-60.0
3318,0,Vm_mV,-60.0
3318,1,Vm_mV,-60.0
3318,2,Vm_mV,-60.0
3318,3,Vm_mV,-60.0
3318,4,Vm_mV,-60.47737562317829
3318,5,Vm_mV,-60.0
3318,6,Vm_mV,-60.0
3318,7,Vm_mV,-60.0
3318,8,Vm_mV,-60.0
3318,9,Vm_mV,-60.0
3318,10,Vm_mV,-60.0
3318,11,Vm_mV,-60.0
3318,12,Vm_mV,-60.0
3318,13,Vm_mV,-60.0
3318,14,Vm_mV,-60.0
3318,15,Vm_mV,-60.0
3318,16,Vm_mV,-60.0
3318,17,Vm_mV,-60.0
3318,18,Vm_mV,-60.0
3318,19,Vm_mV,-60.0
3318,20,Vm_mV,-60.0
3318,21,Vm_mV,-60.0
3318,22,Vm_mV,-60.0
3318,23,Vm_mV,-60.0
3318,24,Vm_mV,-60.0
3318,25,Vm_mV,-70.97623272188054
3318,26,Vm_mV,-60.0
3318,27,Vm_mV,-70.97623272188054
3318,28,Vm_mV,-60.0
3318,29,Vm_mV,-60.0
3318,30,Vm_mV,-70.97623272188054
3318,31,Vm_mV,-60.0
3318,32,Vm_mV,-60.0
3318,33,Vm_mV,-60.0
3318,34,Vm_mV,-60.0
3319,0,Vm_mV,-60.0
3319,1,Vm_mV,-60.0
3319,2,Vm_mV,-60.0
3319,3,Vm_mV,-60.0
3319,4,Vm_mV,-60.515616906417975
3319,5,Vm_mV,-60.0
3319,6,Vm_mV,-60.0
3319,7,Vm_mV,-60.0
3319,8,Vm_mV,-60.0
3319,9,Vm_mV,-60.0
3319,10,Vm_mV,-60.0
3319,11,Vm_mV,-60.0
3319,12,Vm_mV,-60.0
3319,13,Vm_mV,-60.0
3319,14,Vm_mV,-60.0
3319,15,Vm_mV,-60.0
3319,16,Vm_mV,-60.0
3319,17,Vm_mV,-60.0
3319,18,Vm_mV,-60.0
3319,19,Vm_mV,-60.0
3319,20,Vm_mV,-60.0
3319,21,Vm_mV,-60.0
3319,22,Vm_mV,-60.0
3319,23,Vm_mV,-60.0
3319,24,Vm_mV,-60.0
3319,25,Vm_mV,-70.61638901124027
3319,26,Vm_mV,-60.0
3319,27,Vm_mV,-70.61638901124027
3319,28,Vm_mV,-60.0
3319,29,Vm_mV,-60.0
3319,30,Vm_mV,-70.61638901124027
3319,31,Vm_mV,-60.0
3319,32,Vm_mV,-60.0
3319,33,Vm_mV,-60.0
3319,34,Vm_mV,-60.0
3320,0,Vm_mV,-60.0
3320,1,Vm_mV,-60.0
3320,2,Vm_mV,-60.0
3320,3,Vm_mV,-60.0
3320,4,Vm_mV,-60.542033731040064
3320,5,Vm_mV,-60.0
3320,6,Vm_mV,-60.0
3320,7,Vm_mV,-60.0
3320,8,Vm_mV,-60.0
3320,9,Vm_mV,-60.0
3320,10,Vm_mV,-60.0
3320,11,Vm_mV,-60.0
3320,12,Vm_mV,-60.0
3320,13,Vm_mV,-60.0
3320,14,Vm_mV,-60.0
3320,15,Vm_mV,-60.0
3320,16,Vm_mV,-60.0
3320,17,Vm_mV,-60.0
3320,18,Vm_mV,-60.0
3320,19,Vm_mV,-60.0
3320,20,Vm_mV,-60.0
3320,21,Vm_mV,-60.0
3320,22,Vm_mV,-60.0
3320,23,Vm_mV,-60.0
3320,24,Vm_mV,-60.0
3320,25,Vm_mV,-70.26834238065184
3320,26,Vm_mV,-60.0
3320,27,Vm_mV,-70.26834238065184
3320,28,Vm_mV,-60.0
3320,29,Vm_mV,-60.0
3320,30,Vm_mV,-70.26834238065184
3320,31,Vm_mV,-60.0
3320,32,Vm_mV,-60.0
3320,33,Vm_mV,-60.0
3320,34,Vm_mV,-60.0
3321,0,Vm_mV,-60.0
3321,1,Vm_mV,-60.0
3321,2,Vm_mV,-60.0
3321,3,Vm_mV,-60.0
3321,4,Vm_mV,-60.5589613450304
3321,5,Vm_mV,-60.0
3321,6,Vm_mV,-60.0
3321,7,Vm_mV,-60.0
3321,8,Vm_mV,-60.0
3321,9,Vm_mV,-60.0
3321,10,Vm_mV,-60.0
3321,11,Vm_mV,-60.0
3321,12,Vm_mV,-60.0
3321,13,Vm_mV,-60.0
3321,14,Vm_mV,-60.0
3321,15,Vm_mV,-60.0
3321,16,Vm_mV,-60.0
3321,17,Vm_mV,-60.0
3321,18,Vm_mV,-60.0
3321,19,Vm_mV,-60.0
3321,20,Vm_mV,-60.0
3321,21,Vm_mV,-60.0
3321,22,Vm_mV,-60.0
3321,23,Vm_mV,-60.0
3321,24,Vm_mV,-60.0
3321,25,Vm_mV,-69.93170607582819
3321,26,Vm_mV,-60.0
3321,27,Vm_mV,-69.93170607582819
3321,28,Vm_mV,-60.0
3321,29,Vm_mV,-60.0
3321,30,Vm_mV,-69.93170607582819
3321,31,Vm_mV,-60.0
3321,32,Vm_mV,-60.0
3321,33,Vm_mV,-60.0
3321,34,Vm_mV,-60.0
3322,0,Vm_mV,-60.0
3322,1,Vm_mV,-60.0
3322,2,Vm_mV,-60.0
3322,3,Vm_mV,-60.0
3322,4,Vm_mV,-60.568304165683834
3322,5,Vm_mV,-60.0
3322,6,Vm_mV,-60.0
3322,7,Vm_mV,-60.0
3322,8,Vm_mV,-60.0
3322,9,Vm_mV,-60.0
3322,10,Vm_mV,-60.0
3322,11,Vm_mV,-60.0
3322,12,Vm_mV,-60.0
3322,13,Vm_mV,-60.0
3322,14,Vm_mV,-60.0
3322,15,Vm_mV,-60.0
3322,16,Vm_mV,-60.0
3322,17,Vm_mV,-60.0
3322,18,Vm_mV,-60.0
3322,19,Vm_mV,-60.0
3322,20,Vm_mV,-60.0
3322,21,Vm_mV,-60.0
3322,22,Vm_mV,-60.0
3322,23,Vm_mV,-60.0
3322,24,Vm_mV,-60.0
3322,25,Vm_mV,-69.606106021796
3322,26,Vm_mV,-60.0
3322,27,Vm_mV,-69.606106021796
3322,28,Vm_mV,-60.0
3322,29,Vm_mV,-60.0
3322,30,Vm_mV,-69.606106021796
3322,31,Vm_mV,-60.0
3322,32,Vm_mV,-60.0
3322,33,Vm_mV,-60.0
3322,34,Vm_mV,-60.0
3323,0,Vm_mV,-60.0
3323,1,Vm_mV,-60.0
3323,2,Vm_mV,-60.0
3323,3,Vm_mV,-60.0
3323,4,Vm_mV,-60.57161417090283
3323,5,Vm_mV,-60.0
3323,6,Vm_mV,-60.0
3323,7,Vm_mV,-60.0
3323,8,Vm_mV,-60.0
3323,9,Vm_mV,-60.0
3323,10,Vm_mV,-60.0
3323,11,Vm_mV,-60.0
3323,12,Vm_mV,-60.0
3323,13,Vm_mV,-60.0
3323,14,Vm_mV,-60.0
3323,15,Vm_mV,-60.0
3323,16,Vm_mV,-60.0
3323,17,Vm_mV,-60.0
3323,18,Vm_mV,-60.0
3323,19,Vm_mV,-60.0
3323,20,Vm_mV,-60.0
3323,21,Vm_mV,-60.0
3323,22,Vm_mV,-60.0
3323,23,Vm_mV,-60.0
3323,24,Vm_mV,-60.0
3323,25,Vm_mV,-69.29118040721823
3323,26,Vm_mV,-60.0
3323,27,Vm_mV,-69.29118040721823
3323,28,Vm_mV,-60.0
3323,29,Vm_mV,-60.0
3323,30,Vm_mV,-69.29118040721823
3323,31,Vm_mV,-60.0
3323,32,Vm_mV,-60.0
3323,33,Vm_mV,-60.0
3323,34,Vm_mV,-60.0
3324,0,Vm_mV,-60.0
3324,1,Vm_mV,-60.0
3324,2,Vm_mV,-60.0
3324,3,Vm_mV,-60.0
3324,4,Vm_mV,-60.57015506899949
3324,5,Vm_mV,-60.0
3324,6,Vm_mV,-60.0
3324,7,Vm_mV,-60.0
3324,8,Vm_mV,-60.0
3324,9,Vm_mV,-60.0
3324,10,Vm_mV,-60.0
3324,11,Vm_mV,-60.0
3324,12,Vm_mV,-60.0
3324,13,Vm_mV,-60.0
3324,14,Vm_mV,-60.0
3324,15,Vm_mV,-60.0
3324,16,Vm_mV,-60.0
3324,17,Vm_mV,-60.0
3324,18,Vm_mV,-60.0
3324,19,Vm_mV,-60.0
3324,20,Vm_mV,-60.0
3324,21,Vm_mV,-60.0
3324,22,Vm_mV,-60.0
3324,23,Vm_mV,-60.0
3324,24,Vm_mV,-60.0
3324,25,Vm_mV,-68.98657928234444
3324,26,Vm_mV,-60.0
3324,27,Vm_mV,-68.98657928234444
3324,28,Vm_mV,-60.0
3324,29,Vm_mV,-60.0
3324,30,Vm_mV,-68.98657928234444
3324,31,Vm_mV,-60.0
3324,32,Vm_mV,-60.0
3324,33,Vm_mV,-60.0
3324,34,Vm_mV,-60.0
3325,0,Vm_mV,-60.0
3325,1,Vm_mV,-60.0
3325,2,Vm_mV,-60.0
3325,3,Vm_mV,-60.0
3325,4,Vm_mV,-60.56495482537443
3325,5,Vm_mV,-60.0
3325,6,Vm_mV,-60.0
3325,7,Vm_mV,-60.0
3325,8,Vm_mV,-60.0
3325,9,Vm_mV,-60.0
3325,10,Vm_mV,-60.0
3325,11,Vm_mV,-60.0
3325,12,Vm_mV,-60.0
3325,13,Vm_mV,-60.0
3325,14,Vm_mV,-60.0
3325,15,Vm_mV,-60.0
3325,16,Vm_mV,-60.0
3325,17,Vm_mV,-60.0
3325,18,Vm_mV,-60.0
3325,19,Vm_mV,-60.0
3325,20,Vm_mV,-60.0
3325,21,Vm_mV,-60.0
3325,22,Vm_mV,-60.0
3325,23,Vm_mV,-60.0
3325,24,Vm_mV,-60.0
3325,25,Vm_mV,-68.69196417014156
3325,26,Vm_mV,-60.0
3325,27,Vm_mV,-68.69196417014156
3325,28,Vm_mV,-60.0
3325,29,Vm_mV,-60.0
3325,30,Vm_mV,-68.69196417014156
3325,31,Vm_mV,-60.0
3325,32,Vm_mV,-60.0
3325,33,Vm_mV,-60.0
3325,34,Vm_mV,-60.0
3326,0,Vm_mV,-60.0
3326,1,Vm_mV,-60.0
3326,2,Vm_mV,-60.0
3326,3,Vm_mV,-60.0
3326,4,Vm_mV,-60.55684865704842
3326,5,Vm_mV,-60.0
3326,6,Vm_mV,-60.0
3326,7,Vm_mV,-60.0
3326,8,Vm_mV,-60.0
3326,9,Vm_mV,-60.0
3326,10,Vm_mV,-60.0
3326,11,Vm_mV,-60.0
3326,12,Vm_mV,-60.0
3326,13,Vm_mV,-60.0
3326,14,Vm_mV,-60.0
3326,15,Vm_mV,-60.0
3326,16,Vm_mV,-60.0
3326,17,Vm_mV,-60.0
3326,18,Vm_mV,-60.0
3326,19,Vm_mV,-60.0
3326,20,Vm_mV,-60.0
3326,21,Vm_mV,-60.0
3326,22,Vm_mV,-60.0
3326,23,Vm_mV,-60.0
3326,24,Vm_mV,-60.0
3326,25,Vm_mV,-68.40700769017364
3326,26,Vm_mV,-60.0
3326,27,Vm_mV,-68.40700769017364
3326,28,Vm_mV,-60.0
3326,29,Vm_mV,-60.0
3326,30,Vm_mV,-68.40700769017364
3326,31,Vm_mV,-60.0
3326,32,Vm_mV,-60.0
3326,33,Vm_mV,-60.0
3326,34,Vm_mV,-60.0
3327,0,Vm_mV,-60.0
3327,1,Vm_mV,-60.0
3327,2,Vm_mV,-60.0
3327,3,Vm_mV,-60.0
3327,4,Vm_mV,-60.54651422335047
3327,5,Vm_mV,-60.0
3327,6,Vm_mV,-60.0
3327,7,Vm_mV,-60.0
3327,8,Vm_mV,-60.0
3327,9,Vm_mV,-60.0
3327,10,Vm_mV,-60.0
3327,11,Vm_mV,-60.0
3327,12,Vm_mV,-60.0
3327,13,Vm_mV,-60.0
3327,14,Vm_mV,-60.0
3327,15,Vm_mV,-60.0
3327,16,Vm_mV,-60.0
3327,17,Vm_mV,-60.0
3327,18,Vm_mV,-60.0
3327,19,Vm_mV,-60.0
3327,20,Vm_mV,-60.0
3327,21,Vm_mV,-60.0
3327,22,Vm_mV,-60.0
3327,23,Vm_mV,-60.0
3327,24,Vm_mV,-60.0
3327,25,Vm_mV,-68.13139319481198
3327,26,Vm_mV,-60.0
3327,27,Vm_mV,-68.13139319481198
3327,28,Vm_mV,-60.0
3327,29,Vm_mV,-60.0
3327,30,Vm_mV,-68.13139319481198
3327,31,Vm_mV,-60.0
3327,32,Vm_mV,-60.0
3327,33,Vm_mV,-60.0
3327,34,Vm_mV,-60.0
3328,0,Vm_mV,-60.0
3328,1,Vm_mV,-60.0
3328,2,Vm_mV,-60.0
3328,3,Vm_mV,-60.0
3328,4,Vm_mV,-60.53450042776145
3328,5,Vm_mV,-60.0
3328,6,Vm_mV,-60.0
3328,7,Vm_mV,-60.0
3328,8,Vm_mV,-60.0
3328,9,Vm_mV,-60.0
3328,10,Vm_mV,-60.0
3328,11,Vm_mV,-60.0
3328,12,Vm_mV,-60.0
3328,13,Vm_mV,-60.0
3328,14,Vm_mV,-60.0
3328,15,Vm_mV,-60.0
3328,16,Vm_mV,-60.0
3328,17,Vm_mV,-60.0
3328,18,Vm_mV,-60.0
3328,19,Vm_mV,-60.0
3328,20,Vm_mV,-60.0
3328,21,Vm_mV,-60.0
3328,22,Vm_mV,-60.0
3328,23,Vm_mV,-60.0
3328,24,Vm_mV,-60.0
3328,25,Vm_mV,-67.86481441737196
3328,26,Vm_mV,-60.0
3328,27,Vm_mV,-67.86481441737196
3328,28,Vm_mV,-60.0
3328,29,Vm_mV,-60.0
3328,30,Vm_mV,-67.86481441737196
3328,31,Vm_mV,-60.0
3328,32,Vm_mV,-60.0
3328,33,Vm_mV,-60.0
3328,34,Vm_mV,-60.0
3329,0,Vm_mV,-60.0
3329,1,Vm_mV,-60.0
3329,2,Vm_mV,-60.0
3329,3,Vm_mV,-60.0
3329,4,Vm_mV,-60.521250989400606
3329,5,Vm_mV,-60.0
3329,6,Vm_mV,-60.0
3329,7,Vm_mV,-60.0
3329,8,Vm_mV,-60.0
3329,9,Vm_mV,-60.0
3329,10,Vm_mV,-60.0
3329,11,Vm_mV,-60.0
3329,12,Vm_mV,-60.0
3329,13,Vm_mV,-60.0
3329,14,Vm_mV,-60.0
3329,15,Vm_mV,-60.0
3329,16,Vm_mV,-60.0
3329,17,Vm_mV,-60.0
3329,18,Vm_mV,-60.0
3329,19,Vm_mV,-60.0
3329,20,Vm_mV,-60.0
3329,21,Vm_mV,-60.0
3329,22,Vm_mV,-60.0
3329,23,Vm_mV,-60.0
3329,24,Vm_mV,-60.0
3329,25,Vm_mV,-67.60697513178518
3329,26,Vm_mV,-60.0
3329,27,Vm_mV,-67.60697513178518
3329,28,Vm_mV,-60.0
3329,29,Vm_mV,-60.0
3329,30,Vm_mV,-67.60697513178518
3329,31,Vm_mV,-60.0
3329,32,Vm_mV,-60.0
3329,33,Vm_mV,-60.0
3329,34,Vm_mV,-60.0
3330,0,Vm_mV,-60.0
3330,1,Vm_mV,-60.0
3330,2,Vm_mV,-60.0
3330,3,Vm_mV,-60.0
3330,4,Vm_mV,-60.50712373262926
3330,5,Vm_mV,-60.0
3330,6,Vm_mV,-60.0
3330,7,Vm_mV,-60.0
3330,8,Vm_mV,-60.0
3330,9,Vm_mV,-60.0
3330,10,Vm_mV,-60.0
3330,11,Vm_mV,-60.0
3330,12,Vm_mV,-60.0
3330,13,Vm_mV,-60.0
3330,14,Vm_mV,-60.0
3330,15,Vm_mV,-60.0
3330,16,Vm_mV,-60.0
3330,17,Vm_mV,-60.0
3330,18,Vm_mV,-60.0
3330,19,Vm_mV,-60.0
3330,20,Vm_mV,-60.0
3330,21,Vm_mV,-60.0
3330,22,Vm_mV,-60.0
3330,23,Vm_mV,-60.0
3330,24,Vm_mV,-60.0
3330,25,Vm_mV,-67.35758882342884
3330,26,Vm_mV,-60.0
3330,27,Vm_mV,-67.35758882342884
3330,28,Vm_mV,-60.0
3330,29,Vm_mV,-60.0
3330,30,Vm_mV,-67.35758882342884
3330,31,Vm_mV,-60.0
3330,32,Vm_mV,-60.0
3330,33,Vm_mV,-60.0
3330,34,Vm_mV,-60.0
3331,0,Vm_mV,-60.0
3331,1,Vm_mV,-60.0
3331,2,Vm_mV,-60.0
3331,3,Vm_mV,-60.0
3331,4,Vm_mV,-60.49240637130194
3331,5,Vm_mV,-60.0
3331,6,Vm_mV,-60.0
3331,7,Vm_mV,-60.0
3331,8,Vm_mV,-60.0
3331,9,Vm_mV,-60.0
3331,10,Vm_mV,-60.0
3331,11,Vm_mV,-60.0
3331,12,Vm_mV,-60.0
3331,13,Vm_mV,-60.0
3331,14,Vm_mV,-60.0
3331,15,Vm_mV,-60.0
3331,16,Vm_mV,-60.0
3331,17,Vm_mV,-60.0
3331,18,Vm_mV,-60.0
3331,19,Vm_mV,-60.0
3331,20,Vm_mV,-60.0
3331,21,Vm_mV,-60.0
3331,22,Vm_mV,-60.0
3331,23,Vm_mV,-60.0
3331,24,Vm_mV,-60.0
3331,25,Vm_mV,-67.11637837074684
3331,26,Vm_mV,-60.0
3331,27,Vm_mV,-67.11637837074684
3331,28,Vm_mV,-60.0
3331,29,Vm_mV,-60.0
3331,30,Vm_mV,-67.11637837074684
3331,31,Vm_mV,-60.0
3331,32,Vm_mV,-60.0
3331,33,Vm_mV,-60.0
3331,34,Vm_mV,-60.0
3332,0,Vm_mV,-60.0
3332,1,Vm_mV,-60.0
3332,2,Vm_mV,-60.0
3332,3,Vm_mV,-60.0
3332,4,Vm_mV,-60.477329423420414
3332,5,Vm_mV,-60.0
3332,6,Vm_mV,-60.0
3332,7,Vm_mV,-60.0
3332,8,Vm_mV,-60.0
3332,9,Vm_mV,-60.0
3332,10,Vm_mV,-60.0
3332,11,Vm_mV,-60.0
3332,12,Vm_mV,-60.0
3332,13,Vm_mV,-60.0
3332,14,Vm_mV,-60.0
3332,15,Vm_mV,-60.0
3332,16,Vm_mV,-60.0
3332,17,Vm_mV,-60.0
3332,18,Vm_mV,-60.0
3332,19,Vm_mV,-60.0
3332,20,Vm_mV,-60.0
3332,21,Vm_mV,-60.0
3332,22,Vm_mV,-60.0
3332,23,Vm_mV,-60.0
3332,24,Vm_mV,-60.0
3332,25,Vm_mV,-66.88307573730825
3332,26,Vm_mV,-60.0
3332,27,Vm_mV,-66.88307573730825
3332,28,Vm_mV,-60.0
3332,29,Vm_mV,-60.0
3332,30,Vm_mV,-66.88307573730825
3332,31,Vm_mV,-60.0
3332,32,Vm_mV,-60.0
3332,33,Vm_mV,-60.0
3332,34,Vm_mV,-60.0
3333,0,Vm_mV,-60.0
3333,1,Vm_mV,-60.0
3333,2,Vm_mV,-60.0
3333,3,Vm_mV,-60.0
3333,4,Vm_mV,-60.46207677668949
3333,5,Vm_mV,-60.0
3333,6,Vm_mV,-60.0
3333,7,Vm_mV,-60.0
3333,8,Vm_mV,-60.0
3333,9,Vm_mV,-60.0
3333,10,Vm_mV,-60.0
3333,11,Vm_mV,-60.0
3333,12,Vm_mV,-60.0
3333,13,Vm_mV,-60.0
3333,14,Vm_mV,-60.0
3333,15,Vm_mV,-60.0
3333,16,Vm_mV,-60.0
3333,17,Vm_mV,-60.0
3333,18,Vm_mV,-60.0
3333,19,Vm_mV,-60.0
3333,20,Vm_mV,-60.0
3333,21,Vm_mV,-60.0
3333,22,Vm_mV,-60.0
3333,23,Vm_mV,-60.0
3333,24,Vm_mV,-60.0
3333,25,Vm_mV,-66.6574216739616
3333,26,Vm_mV,-60.0
3333,27,Vm_mV,-66.6574216739616
3333,28,Vm_mV,-60.0
3333,29,Vm_mV,-60.0
3333,30,Vm_mV,-66.6574216739616
3333,31,Vm_mV,-60.0
3333,32,Vm_mV,-60.0
3333,33,Vm_mV,-60.0
3333,34,Vm_mV,-60.0
3334,0,Vm_mV,-60.0
3334,1,Vm_mV,-60.0
3334,2,Vm_mV,-60.0
3334,3,Vm_mV,-60.0
3334,4,Vm_mV,-60.44679433111031
3334,5,Vm_mV,-60.0
3334,6,Vm_mV,-60.0
3334,7,Vm_mV,-60.0
3334,8,Vm_mV,-60.0
3334,9,Vm_mV,-60.0
3334,10,Vm_mV,-60.0
3334,11,Vm_mV,-60.0
3334,12,Vm_mV,-60.0
3334,13,Vm_mV,-60.0
3334,14,Vm_mV,-60.0
3334,15,Vm_mV,-60.0
3334,16,Vm_mV,-60.0
3334,17,Vm_mV,-60.0
3334,18,Vm_mV,-60.0
3334,19,Vm_mV,-60.0
3334,20,Vm_mV,-60.0
3334,21,Vm_mV,-60.0
3334,22,Vm_mV,-60.0
3334,23,Vm_mV,-60.0
3334,24,Vm_mV,-60.0
3334,25,Vm_mV,-66.43916543075352
3334,26,Vm_mV,-60.0
3334,27,Vm_mV,-66.43916543075352
3334,28,Vm_mV,-60.0
3334,29,Vm_mV,-60.0
3334,30,Vm_mV,-66.43916543075352
3334,31,Vm_mV,-60.0
3334,32,Vm_mV,-60.0
3334,33,Vm_mV,-60.0
3334,34,Vm_mV,-60.0
3335,0,Vm_mV,-60.0
3335,1,Vm_mV,-60.0
3335,2,Vm_mV,-60.0
3335,3,Vm_mV,-60.0
3335,4,Vm_mV,-60.43159706748905
3335,5,Vm_mV,-60.0
3335,6,Vm_mV,-60.0
3335,7,Vm_mV,-60.0
3335,8,Vm_mV,-60.0
3335,9,Vm_mV,-60.0
3335,10,Vm_mV,-60.0
3335,11,Vm_mV,-60.0
3335,12,Vm_mV,-60.0
3335,13,Vm_mV,-60.0
3335,14,Vm_mV,-60.0
3335,15,Vm_mV,-60.0
3335,16,Vm_mV,-60.0
3335,17,Vm_mV,-60.0
3335,18,Vm_mV,-60.0
3335,19,Vm_mV,-60.0
3335,20,Vm_mV,-60.0
3335,21,Vm_mV,-60.0
3335,22,Vm_mV,-60.0
3335,23,Vm_mV,-60.0
3335,24,Vm_mV,-60.0
3335,25,Vm_mV,-66.22806447829196
3335,26,Vm_mV,-60.0
3335,27,Vm_mV,-66.22806447829196
3335,28,Vm_mV,-60.0
3335,29,Vm_mV,-60.0
3335,30,Vm_mV,-66.22806447829196
3335,31,Vm_mV,-60.0
3335,32,Vm_mV,-60.0
3335,33,Vm_mV,-60.0
3335,34,Vm_mV,-60.0
3336,0,Vm_mV,-60.0
3336,1,Vm_mV,-60.0
3336,2,Vm_mV,-60.0
3336,3,Vm_mV,-60.0
3336,4,Vm_mV,-60.41657482748618
3336,5,Vm_mV,-60.0
3336,6,Vm_mV,-60.0
3336,7,Vm_mV,-60.0
3336,8,Vm_mV,-60.0
3336,9,Vm_mV,-60.0
3336,10,Vm_mV,-60.0
3336,11,Vm_mV,-60.0
3336,12,Vm_mV,-60.0
3336,13,Vm_mV,-60.0
3336,14,Vm_mV,-60.0
3336,15,Vm_mV,-60.0
3336,16,Vm_mV,-60.0
3336,17,Vm_mV,-60.0
3336,18,Vm_mV,-60.0
3336,19,Vm_mV,-60.0
3336,20,Vm_mV,-60.0
3336,21,Vm_mV,-60.0
3336,22,Vm_mV,-60.0
3336,23,Vm_mV,-60.0
3336,24,Vm_mV,-60.0
3336,25,Vm_mV,-66.02388423824404
3336,26,Vm_mV,-60.0
3336,27,Vm_mV,-66.02388423824404
3336,28,Vm_mV,-60.0
3336,29,Vm_mV,-60.0
3336,30,Vm_mV,-66.02388423824404
3336,31,Vm_mV,-60.0
3336,32,Vm_mV,-60.0
3336,33,Vm_mV,-60.0
3336,34,Vm_mV,-60.0
3337,0,Vm_mV,-60.0
3337,1,Vm_mV,-60.0
3337,2,Vm_mV,-60.0
3337,3,Vm_mV,-60.0
3337,4,Vm_mV,-60.40179703904501
3337,5,Vm_mV,-60.0
3337,6,Vm_mV,-60.0
3337,7,Vm_mV,-60.0
3337,8,Vm_mV,-60.0
3337,9,Vm_mV,-60.0
3337,10,Vm_mV,-60.0
3337,11,Vm_mV,-60.0
3337,12,Vm_mV,-60.0
3337,13,Vm_mV,-60.0
3337,14,Vm_mV,-60.0
3337,15,Vm_mV,-60.0
3337,16,Vm_mV,-60.0
3337,17,Vm_mV,-60.0
3337,18,Vm_mV,-60.0
3337,19,Vm_mV,-60.0
3337,20,Vm_mV,-60.0
3337,21,Vm_mV,-60.0
3337,22,Vm_mV,-60.0
3337,23,Vm_mV,-60.0
3337,24,Vm_mV,-60.0
3337,25,Vm_mV,-65.82639782266942
3337,26,Vm_mV,-60.0
3337,27,Vm_mV,-65.82639782266942
3337,28,Vm_mV,-60.0
3337,29,Vm_mV,-60.0
3337,30,Vm_mV,-65.82639782266942
3337,31,Vm_mV,-60.0
3337,32,Vm_mV,-60.0
3337,33,Vm_mV,-60.0
3337,34,Vm_mV,-60.0
3338,0,Vm_mV,-60.0
3338,1,Vm_mV,-60.0
3338,2,Vm_mV,-60.0
3338,3,Vm_mV,-60.0
3338,4,Vm_mV,-60.38731657863932
3338,5,Vm_mV,-60.0
3338,6,Vm_mV,-60.0
3338,7,Vm_mV,-60.0
3338,8,Vm_mV,-60.0
3338,9,Vm_mV,-60.0
3338,10,Vm_mV,-60.0
3338,11,Vm_mV,-60.0
3338,12,Vm_mV,-60.0
3338,13,Vm_mV,-60.0
3338,14,Vm_mV,-60.0
3338,15,Vm_mV,-60.0
3338,16,Vm_mV,-60.0
3338,17,Vm_mV,-60.0
3338,18,Vm_mV,-60.0
3338,19,Vm_mV,-60.0
3338,20,Vm_mV,-60.0
3338,21,Vm_mV,-60.0
3338,22,Vm_mV,-60.0
3338,23,Vm_mV,-60.0
3338,24,Vm_mV,-60.0
3338,25,Vm_mV,-65.63538578189917
3338,26,Vm_mV,-60.0
